GEOID,year,name,parent-location,population,poverty-rate,renter-occupied-households,pct-renter-occupied,median-gross-rent,median-household-income,median-property-value,rent-burden,pct-white,pct-af-am,pct-hispanic,pct-am-ind,pct-asian,pct-nh-pi,pct-multiple,pct-other,eviction-filings,evictions,eviction-rate,eviction-filing-rate,low-flag,imputed,subbed
4518430,2016,Dalzell,South Carolina,4462,16.65,NA,38.93,678,49281,121900,30.4,32.79,54.15,1.95,0.9,3.05,0,7.17,0,NA,NA,NA,NA,0,0,0
4518565,2000,Darlington,South Carolina,6720,29.44,NA,42.28,354,24869,64500,24.7,42.38,55.68,1.01,0.16,0.36,0.01,0.34,0.04,NA,NA,NA,NA,0,0,0
4518565,2001,Darlington,South Carolina,6720,29.44,NA,42.28,354,24869,64500,24.7,42.38,55.68,1.01,0.16,0.36,0.01,0.34,0.04,NA,NA,NA,NA,0,0,0
4518565,2002,Darlington,South Carolina,6720,29.44,NA,42.28,354,24869,64500,24.7,42.38,55.68,1.01,0.16,0.36,0.01,0.34,0.04,NA,NA,NA,NA,0,0,0
4518565,2003,Darlington,South Carolina,6720,29.44,NA,42.28,354,24869,64500,24.7,42.38,55.68,1.01,0.16,0.36,0.01,0.34,0.04,NA,NA,NA,NA,0,0,0
4518565,2004,Darlington,South Carolina,6720,29.44,NA,42.28,354,24869,64500,24.7,42.38,55.68,1.01,0.16,0.36,0.01,0.34,0.04,NA,NA,NA,NA,0,0,0
4518565,2005,Darlington,South Carolina,6528,19.83,NA,43.37,551,29016,89800,31.2,40.75,55.81,0.83,0,1.3,0,1.32,0,NA,NA,NA,NA,0,0,0
4518565,2006,Darlington,South Carolina,6528,19.83,NA,43.37,551,29016,89800,31.2,40.75,55.81,0.83,0,1.3,0,1.32,0,NA,NA,NA,NA,0,0,0
4518565,2007,Darlington,South Carolina,6528,19.83,NA,43.37,551,29016,89800,31.2,40.75,55.81,0.83,0,1.3,0,1.32,0,NA,NA,NA,NA,0,0,0
4518565,2008,Darlington,South Carolina,6528,19.83,NA,43.37,551,29016,89800,31.2,40.75,55.81,0.83,0,1.3,0,1.32,0,NA,NA,NA,NA,0,0,0
4518565,2009,Darlington,South Carolina,6528,19.83,1135.33,43.37,551,29016,89800,31.2,40.75,55.81,0.83,0,1.3,0,1.32,0,137.53,12.93,1.14,12.11,0,0,0
4518565,2010,Darlington,South Carolina,6289,26.52,1139.16,47.8,507,27044,88900,31.2,37.65,60.44,0.7,0.21,0.43,0,0.52,0.05,217.89,24.18,2.12,19.13,0,0,0
4518565,2011,Darlington,South Carolina,6212,29.14,1139.59,48.99,612,26667,99400,33.4,40.68,57.55,0.61,0.06,0.6,0,0.5,0,304.09,1.62,0.14,26.68,0,0,0
4518565,2012,Darlington,South Carolina,6212,29.14,1142.22,48.99,612,26667,99400,33.4,40.68,57.55,0.61,0.06,0.6,0,0.5,0,310.92,0,0,27.22,0,0,0
4518565,2013,Darlington,South Carolina,6212,29.14,1146.13,48.99,612,26667,99400,33.4,40.68,57.55,0.61,0.06,0.6,0,0.5,0,126.1,1.95,0.17,11,0,0,0
4518565,2014,Darlington,South Carolina,6212,29.14,1146.16,48.99,612,26667,99400,33.4,40.68,57.55,0.61,0.06,0.6,0,0.5,0,105.91,1.96,0.17,9.24,0,0,0
4518565,2015,Darlington,South Carolina,6212,29.14,1149.19,48.99,612,26667,99400,33.4,40.68,57.55,0.61,0.06,0.6,0,0.5,0,263.94,16.02,1.39,22.97,0,0,0
4518565,2016,Darlington,South Carolina,6212,29.14,1149.22,48.99,612,26667,99400,33.4,40.68,57.55,0.61,0.06,0.6,0,0.5,0,246.85,174.91,15.22,21.48,0,0,0
4519105,2000,Denmark,South Carolina,3328,35.2,NA,40.87,289,17578,51000,23.6,12.59,85.34,0.75,0.09,0.51,0,0.66,0.06,NA,NA,NA,NA,0,0,0
4519105,2001,Denmark,South Carolina,3328,35.2,NA,40.87,289,17578,51000,23.6,12.59,85.34,0.75,0.09,0.51,0,0.66,0.06,NA,NA,NA,NA,0,0,0
4519105,2002,Denmark,South Carolina,3328,35.2,NA,40.87,289,17578,51000,23.6,12.59,85.34,0.75,0.09,0.51,0,0.66,0.06,NA,NA,NA,NA,0,0,0
4519105,2003,Denmark,South Carolina,3328,35.2,NA,40.87,289,17578,51000,23.6,12.59,85.34,0.75,0.09,0.51,0,0.66,0.06,NA,NA,NA,NA,0,0,0
4519105,2004,Denmark,South Carolina,3328,35.2,NA,40.87,289,17578,51000,23.6,12.59,85.34,0.75,0.09,0.51,0,0.66,0.06,NA,NA,NA,NA,0,0,0
4519105,2005,Denmark,South Carolina,3023,40.68,NA,48.01,492,20439,79600,32.4,16.77,78.3,3.8,0,1.12,0,0,0,NA,NA,NA,NA,0,0,0
4519105,2006,Denmark,South Carolina,3023,40.68,NA,48.01,492,20439,79600,32.4,16.77,78.3,3.8,0,1.12,0,0,0,NA,NA,NA,NA,0,0,0
4519105,2007,Denmark,South Carolina,3023,40.68,NA,48.01,492,20439,79600,32.4,16.77,78.3,3.8,0,1.12,0,0,0,NA,NA,NA,NA,0,0,0
4519105,2008,Denmark,South Carolina,3023,40.68,NA,48.01,492,20439,79600,32.4,16.77,78.3,3.8,0,1.12,0,0,0,NA,NA,NA,NA,0,0,0
4519105,2009,Denmark,South Carolina,3023,40.68,504.82,48.01,492,20439,79600,32.4,16.77,78.3,3.8,0,1.12,0,0,0,35.3,13.4,2.65,6.99,0,0,0
4519105,2010,Denmark,South Carolina,3538,30.52,507.44,46.52,407,20903,55300,34,8.56,89.66,0.88,0.08,0.28,0.06,0.4,0.08,61.13,21.51,4.24,12.05,0,0,0
4519105,2011,Denmark,South Carolina,3425,37.85,506.08,48.07,380,19286,64400,50,5.75,92.85,0,0,0.44,0,0.96,0,93.67,22.44,4.43,18.51,0,0,0
4519105,2012,Denmark,South Carolina,3425,37.85,502.91,48.07,380,19286,64400,50,5.75,92.85,0,0,0.44,0,0.96,0,68.64,13.04,2.59,13.65,0,0,0
4519105,2013,Denmark,South Carolina,3425,37.85,502.96,48.07,380,19286,64400,50,5.75,92.85,0,0,0.44,0,0.96,0,61.01,18.64,3.71,12.13,0,0,0
4519105,2014,Denmark,South Carolina,3425,37.85,499.62,48.07,380,19286,64400,50,5.75,92.85,0,0,0.44,0,0.96,0,63.42,16.37,3.28,12.69,0,0,0
4519105,2015,Denmark,South Carolina,3425,37.85,498.01,48.07,380,19286,64400,50,5.75,92.85,0,0,0.44,0,0.96,0,67.12,19.73,3.96,13.48,0,0,0
4519105,2016,Denmark,South Carolina,3425,37.85,495.09,48.07,380,19286,64400,50,5.75,92.85,0,0,0.44,0,0.96,0,77.35,26.65,5.38,15.62,0,0,0
4519285,2000,Dentsville,South Carolina,13009,8.57,NA,52.72,629,38721,88500,22.8,35.08,57.78,2.9,0.2,2.52,0.05,1.31,0.17,NA,NA,NA,NA,0,0,0
4519285,2001,Dentsville,South Carolina,13009,8.57,NA,52.72,629,38721,88500,22.8,35.08,57.78,2.9,0.2,2.52,0.05,1.31,0.17,NA,NA,NA,NA,0,0,0
4519285,2002,Dentsville,South Carolina,13009,8.57,NA,52.72,629,38721,88500,22.8,35.08,57.78,2.9,0.2,2.52,0.05,1.31,0.17,NA,NA,NA,NA,0,0,0
4519285,2003,Dentsville,South Carolina,13009,8.57,NA,52.72,629,38721,88500,22.8,35.08,57.78,2.9,0.2,2.52,0.05,1.31,0.17,NA,NA,NA,NA,0,0,0
4519285,2004,Dentsville,South Carolina,13009,8.57,NA,52.72,629,38721,88500,22.8,35.08,57.78,2.9,0.2,2.52,0.05,1.31,0.17,NA,NA,NA,NA,0,0,0
4519285,2005,Dentsville,South Carolina,13476,10.29,NA,60.57,779,40241,103600,28,21.82,70.84,2.92,0.44,1.76,0.08,2.15,0,NA,NA,NA,NA,0,0,0
4519285,2006,Dentsville,South Carolina,13476,10.29,NA,60.57,779,40241,103600,28,21.82,70.84,2.92,0.44,1.76,0.08,2.15,0,NA,NA,NA,NA,0,0,0
4519285,2007,Dentsville,South Carolina,13476,10.29,NA,60.57,779,40241,103600,28,21.82,70.84,2.92,0.44,1.76,0.08,2.15,0,NA,NA,NA,NA,0,0,0
4519285,2008,Dentsville,South Carolina,13476,10.29,NA,60.57,779,40241,103600,28,21.82,70.84,2.92,0.44,1.76,0.08,2.15,0,NA,NA,NA,NA,0,0,0
4519285,2009,Dentsville,South Carolina,13476,10.29,NA,60.57,779,40241,103600,28,21.82,70.84,2.92,0.44,1.76,0.08,2.15,0,NA,NA,NA,NA,0,0,0
4519285,2010,Dentsville,South Carolina,14062,14.03,3828.79,62.6,822,37451,112600,29.6,21.17,68.29,5.35,0.2,2.74,0.12,1.93,0.19,2522.04,91.71,2.4,65.87,0,0,0
4519285,2011,Dentsville,South Carolina,14151,15.82,3865.63,65.34,872,37106,113700,33.6,20.84,64.21,8.06,0.45,5.38,0,0.77,0.29,2643.58,155.28,4.02,68.39,0,0,0
4519285,2012,Dentsville,South Carolina,14151,15.82,3900.22,65.34,872,37106,113700,33.6,20.84,64.21,8.06,0.45,5.38,0,0.77,0.29,2358.92,218.99,5.61,60.48,0,0,0
4519285,2013,Dentsville,South Carolina,14151,15.82,3938.38,65.34,872,37106,113700,33.6,20.84,64.21,8.06,0.45,5.38,0,0.77,0.29,1949.16,188.65,4.79,49.49,0,0,0
4519285,2014,Dentsville,South Carolina,14151,15.82,3972.29,65.34,872,37106,113700,33.6,20.84,64.21,8.06,0.45,5.38,0,0.77,0.29,1910.31,260,6.55,48.09,0,0,0
4519285,2015,Dentsville,South Carolina,14151,15.82,4008.06,65.34,872,37106,113700,33.6,20.84,64.21,8.06,0.45,5.38,0,0.77,0.29,1597.95,345.1,8.61,39.87,0,0,0
4519285,2016,Dentsville,South Carolina,14151,15.82,4043.73,65.34,872,37106,113700,33.6,20.84,64.21,8.06,0.45,5.38,0,0.77,0.29,1916.72,768.76,19.01,47.4,0,0,0
4519420,2000,Dillon,South Carolina,6316,25.97,NA,42.13,332,25267,68300,24.4,53.44,43.13,0.76,1.33,0.74,0,0.55,0.05,NA,NA,NA,NA,0,0,0
4519420,2001,Dillon,South Carolina,6316,25.97,NA,42.13,332,25267,68300,24.4,53.44,43.13,0.76,1.33,0.74,0,0.55,0.05,NA,NA,NA,NA,0,0,0
4519420,2002,Dillon,South Carolina,6316,25.97,NA,42.13,332,25267,68300,24.4,53.44,43.13,0.76,1.33,0.74,0,0.55,0.05,NA,NA,NA,NA,0,0,0
4519420,2003,Dillon,South Carolina,6316,25.97,NA,42.13,332,25267,68300,24.4,53.44,43.13,0.76,1.33,0.74,0,0.55,0.05,NA,NA,NA,NA,0,0,0
4519420,2004,Dillon,South Carolina,6316,25.97,NA,42.13,332,25267,68300,24.4,53.44,43.13,0.76,1.33,0.74,0,0.55,0.05,NA,NA,NA,NA,0,0,0
4519420,2005,Dillon,South Carolina,6429,24.44,NA,50.49,574,30455,101800,32.5,47.22,47.44,1.52,3.55,0.26,0,0,0,NA,NA,NA,NA,0,0,0
4519420,2006,Dillon,South Carolina,6429,24.44,NA,50.49,574,30455,101800,32.5,47.22,47.44,1.52,3.55,0.26,0,0,0,NA,NA,NA,NA,0,0,0
4519420,2007,Dillon,South Carolina,6429,24.44,NA,50.49,574,30455,101800,32.5,47.22,47.44,1.52,3.55,0.26,0,0,0,NA,NA,NA,NA,0,0,0
4519420,2008,Dillon,South Carolina,6429,24.44,NA,50.49,574,30455,101800,32.5,47.22,47.44,1.52,3.55,0.26,0,0,0,NA,NA,NA,NA,0,0,0
4519420,2009,Dillon,South Carolina,6429,24.44,NA,50.49,574,30455,101800,32.5,47.22,47.44,1.52,3.55,0.26,0,0,0,NA,NA,NA,NA,0,0,0
4519420,2010,Dillon,South Carolina,6788,31.55,1130.63,48.57,566,24764,96400,37.1,42.43,52.83,1.24,1.47,0.65,0.01,1.1,0.27,247.28,0,0,21.87,0,0,0
4519420,2011,Dillon,South Carolina,6705,33.19,1137.25,48.73,497,31475,97500,28,32.96,54.82,3.8,2.33,0,0,6.09,0,320.8,0,0,28.21,0,0,0
4519420,2012,Dillon,South Carolina,6705,33.19,1143.66,48.73,497,31475,97500,28,32.96,54.82,3.8,2.33,0,0,6.09,0,378.18,0,0,33.07,0,0,0
4519420,2013,Dillon,South Carolina,6705,33.19,1150.96,48.73,497,31475,97500,28,32.96,54.82,3.8,2.33,0,0,6.09,0,253.16,2.21,0.19,22,0,0,0
4519420,2014,Dillon,South Carolina,6705,33.19,1154.52,48.73,497,31475,97500,28,32.96,54.82,3.8,2.33,0,0,6.09,0,332.64,0,0,28.81,0,0,0
4519420,2015,Dillon,South Carolina,6705,33.19,NA,48.73,497,31475,97500,28,32.96,54.82,3.8,2.33,0,0,6.09,0,NA,NA,NA,NA,0,0,0
4519420,2016,Dillon,South Carolina,6705,33.19,NA,48.73,497,31475,97500,28,32.96,54.82,3.8,2.33,0,0,6.09,0,NA,NA,NA,NA,0,0,0
4519870,2000,Donalds,South Carolina,354,12.04,NA,20.9,475,32083,54400,17.5,83.05,13.56,1.98,0,0,0.28,1.13,0,NA,NA,NA,NA,0,0,0
4519870,2001,Donalds,South Carolina,354,12.04,NA,20.9,475,32083,54400,17.5,83.05,13.56,1.98,0,0,0.28,1.13,0,NA,NA,NA,NA,0,0,0
4519870,2002,Donalds,South Carolina,354,12.04,NA,20.9,475,32083,54400,17.5,83.05,13.56,1.98,0,0,0.28,1.13,0,NA,NA,NA,NA,0,0,0
4519870,2003,Donalds,South Carolina,354,12.04,NA,20.9,475,32083,54400,17.5,83.05,13.56,1.98,0,0,0.28,1.13,0,NA,NA,NA,NA,0,0,0
4519870,2004,Donalds,South Carolina,354,12.04,NA,20.9,475,32083,54400,17.5,83.05,13.56,1.98,0,0,0.28,1.13,0,NA,NA,NA,NA,0,0,0
4519870,2005,Donalds,South Carolina,418,1.74,NA,26.11,643,35764,69400,26.9,98.56,1.44,0,0,0,0,0,0,NA,NA,NA,NA,0,0,0
4519870,2006,Donalds,South Carolina,418,1.74,NA,26.11,643,35764,69400,26.9,98.56,1.44,0,0,0,0,0,0,NA,NA,NA,NA,0,0,0
4519870,2007,Donalds,South Carolina,418,1.74,NA,26.11,643,35764,69400,26.9,98.56,1.44,0,0,0,0,0,0,NA,NA,NA,NA,0,0,0
4519870,2008,Donalds,South Carolina,418,1.74,NA,26.11,643,35764,69400,26.9,98.56,1.44,0,0,0,0,0,0,NA,NA,NA,NA,0,0,0
4519870,2009,Donalds,South Carolina,418,1.74,NA,26.11,643,35764,69400,26.9,98.56,1.44,0,0,0,0,0,0,NA,NA,NA,NA,0,0,0
4519870,2010,Donalds,South Carolina,348,13.21,31.17,28.15,650,35625,82900,31.1,82.18,13.79,1.44,0,0.57,0,1.72,0.29,4.44,0.45,1.45,14.26,0,0,0
4519870,2011,Donalds,South Carolina,335,26.25,31.63,30.37,675,31250,76000,32,79.4,16.12,0,0.3,0,0,4.18,0,5.75,0.01,0.03,18.18,0,0,0
4519870,2012,Donalds,South Carolina,335,26.25,32.09,30.37,675,31250,76000,32,79.4,16.12,0,0.3,0,0,4.18,0,2.25,0,0,7,0,0,0
4519870,2013,Donalds,South Carolina,335,26.25,32.56,30.37,675,31250,76000,32,79.4,16.12,0,0.3,0,0,4.18,0,4.42,0.44,1.36,13.57,0,0,0
4519870,2014,Donalds,South Carolina,335,26.25,32.59,30.37,675,31250,76000,32,79.4,16.12,0,0.3,0,0,4.18,0,2.29,0.46,1.41,7.02,0,0,0
4519870,2015,Donalds,South Carolina,335,26.25,33.05,30.37,675,31250,76000,32,79.4,16.12,0,0.3,0,0,4.18,0,0.98,0.03,0.1,2.97,0,0,0
4519870,2016,Donalds,South Carolina,335,26.25,33.51,30.37,675,31250,76000,32,79.4,16.12,0,0.3,0,0,4.18,0,3.19,2.25,6.71,9.51,0,0,0
4521040,2000,Due West,South Carolina,1209,13.52,NA,33.88,403,39375,87500,20.8,79.07,18.61,0.74,0.08,0.99,0,0.41,0.08,NA,NA,NA,NA,0,0,0
4521040,2001,Due West,South Carolina,1209,13.52,NA,33.88,403,39375,87500,20.8,79.07,18.61,0.74,0.08,0.99,0,0.41,0.08,NA,NA,NA,NA,0,0,0
4521040,2002,Due West,South Carolina,1209,13.52,NA,33.88,403,39375,87500,20.8,79.07,18.61,0.74,0.08,0.99,0,0.41,0.08,NA,NA,NA,NA,0,0,0
4521040,2003,Due West,South Carolina,1209,13.52,NA,33.88,403,39375,87500,20.8,79.07,18.61,0.74,0.08,0.99,0,0.41,0.08,NA,NA,NA,NA,0,0,0
4521040,2004,Due West,South Carolina,1209,13.52,NA,33.88,403,39375,87500,20.8,79.07,18.61,0.74,0.08,0.99,0,0.41,0.08,NA,NA,NA,NA,0,0,0
4521040,2005,Due West,South Carolina,1576,17.35,NA,34.71,496,39444,95300,36.1,80.65,16.75,2.6,0,0,0,0,0,NA,NA,NA,NA,0,0,0
4521040,2006,Due West,South Carolina,1576,17.35,NA,34.71,496,39444,95300,36.1,80.65,16.75,2.6,0,0,0,0,0,NA,NA,NA,NA,0,0,0
4521040,2007,Due West,South Carolina,1576,17.35,NA,34.71,496,39444,95300,36.1,80.65,16.75,2.6,0,0,0,0,0,NA,NA,NA,NA,0,0,0
4521040,2008,Due West,South Carolina,1576,17.35,NA,34.71,496,39444,95300,36.1,80.65,16.75,2.6,0,0,0,0,0,NA,NA,NA,NA,0,0,0
4521040,2009,Due West,South Carolina,1576,17.35,NA,34.71,496,39444,95300,36.1,80.65,16.75,2.6,0,0,0,0,0,NA,NA,NA,NA,0,0,0
4521040,2010,Due West,South Carolina,1247,8.82,61.69,35.15,593,48000,129200,24.1,80.75,15.48,1.36,0.08,0.64,0,1.52,0.16,3.54,0.51,0.83,5.73,0,0,0
4521040,2011,Due West,South Carolina,1214,6.37,63.44,34.39,663,51953,120600,36,79.08,15.9,3.46,0,0,0,1.57,0,4.03,0.26,0.4,6.35,0,0,0
4521040,2012,Due West,South Carolina,1214,6.37,65.19,34.39,663,51953,120600,36,79.08,15.9,3.46,0,0,0,1.57,0,2.54,0,0,3.89,0,0,0
4521040,2013,Due West,South Carolina,1214,6.37,67.19,34.39,663,51953,120600,36,79.08,15.9,3.46,0,0,0,1.57,0,1.79,0.26,0.38,2.66,0,0,0
4521040,2014,Due West,South Carolina,1214,6.37,68.94,34.39,663,51953,120600,36,79.08,15.9,3.46,0,0,0,1.57,0,5.78,1.26,1.82,8.38,0,0,0
4521040,2015,Due West,South Carolina,1214,6.37,70.69,34.39,663,51953,120600,36,79.08,15.9,3.46,0,0,0,1.57,0,4.3,1.51,2.14,6.09,0,0,0
4521040,2016,Due West,South Carolina,1214,6.37,72.44,34.39,663,51953,120600,36,79.08,15.9,3.46,0,0,0,1.57,0,5.56,2.54,3.5,7.68,0,0,0
4521265,2000,Duncan,South Carolina,2870,20.29,NA,54.22,475,27974,79800,25,64.01,30.73,3.41,0.14,0.66,0,0.91,0.14,NA,NA,NA,NA,0,0,0
4521265,2001,Duncan,South Carolina,2870,20.29,NA,54.22,475,27974,79800,25,64.01,30.73,3.41,0.14,0.66,0,0.91,0.14,NA,NA,NA,NA,0,0,0
4521265,2002,Duncan,South Carolina,2870,20.29,NA,54.22,475,27974,79800,25,64.01,30.73,3.41,0.14,0.66,0,0.91,0.14,NA,NA,NA,NA,0,0,0
4521265,2003,Duncan,South Carolina,2870,20.29,NA,54.22,475,27974,79800,25,64.01,30.73,3.41,0.14,0.66,0,0.91,0.14,NA,NA,NA,NA,0,0,0
4521265,2004,Duncan,South Carolina,2870,20.29,NA,54.22,475,27974,79800,25,64.01,30.73,3.41,0.14,0.66,0,0.91,0.14,NA,NA,NA,NA,0,0,0
4521265,2005,Duncan,South Carolina,3126,13.47,NA,48.87,598,30284,100300,30,64.75,23.74,5.28,0,5.85,0,0.38,0,NA,NA,NA,NA,0,0,0
4521265,2006,Duncan,South Carolina,3126,13.47,NA,48.87,598,30284,100300,30,64.75,23.74,5.28,0,5.85,0,0.38,0,NA,NA,NA,NA,0,0,0
4521265,2007,Duncan,South Carolina,3126,13.47,NA,48.87,598,30284,100300,30,64.75,23.74,5.28,0,5.85,0,0.38,0,NA,NA,NA,NA,0,0,0
4521265,2008,Duncan,South Carolina,3126,13.47,NA,48.87,598,30284,100300,30,64.75,23.74,5.28,0,5.85,0,0.38,0,NA,NA,NA,NA,0,0,0
4521265,2009,Duncan,South Carolina,3126,13.47,NA,48.87,598,30284,100300,30,64.75,23.74,5.28,0,5.85,0,0.38,0,NA,NA,NA,NA,0,0,0
4521265,2010,Duncan,South Carolina,3181,15.47,534.9,50.65,640,32933,104300,26.1,56.96,29.8,9.21,0.06,0.97,0,2.83,0.16,130.26,37.07,6.93,24.35,0,0,0
4521265,2011,Duncan,South Carolina,3231,22.65,547.05,52.45,729,32117,97800,31.3,73.88,12.07,4.98,0,3.13,0,5.94,0,134.49,16.58,3.03,24.58,0,0,0
4521265,2012,Duncan,South Carolina,3231,22.65,559.19,52.45,729,32117,97800,31.3,73.88,12.07,4.98,0,3.13,0,5.94,0,143.69,28.77,5.15,25.7,0,0,0
4521265,2013,Duncan,South Carolina,3231,22.65,572.04,52.45,729,32117,97800,31.3,73.88,12.07,4.98,0,3.13,0,5.94,0,131.46,24.61,4.3,22.98,0,0,0
4521265,2014,Duncan,South Carolina,3231,22.65,583.24,52.45,729,32117,97800,31.3,73.88,12.07,4.98,0,3.13,0,5.94,0,216.23,0.81,0.14,37.07,0,0,0
4521265,2015,Duncan,South Carolina,3231,22.65,NA,52.45,729,32117,97800,31.3,73.88,12.07,4.98,0,3.13,0,5.94,0,NA,NA,NA,NA,0,0,0
4521265,2016,Duncan,South Carolina,3231,22.65,NA,52.45,729,32117,97800,31.3,73.88,12.07,4.98,0,3.13,0,5.94,0,NA,NA,NA,NA,0,0,0
4521310,2000,Dunean,South Carolina,4158,18.79,NA,39.18,511,25319,59400,24.1,64.02,26.07,8.1,0.29,0.51,0,1.01,0,NA,NA,NA,NA,0,0,0
4521310,2001,Dunean,South Carolina,4158,18.79,NA,39.18,511,25319,59400,24.1,64.02,26.07,8.1,0.29,0.51,0,1.01,0,NA,NA,NA,NA,0,0,0
4521310,2002,Dunean,South Carolina,4158,18.79,NA,39.18,511,25319,59400,24.1,64.02,26.07,8.1,0.29,0.51,0,1.01,0,NA,NA,NA,NA,0,0,0
4521310,2003,Dunean,South Carolina,4158,18.79,NA,39.18,511,25319,59400,24.1,64.02,26.07,8.1,0.29,0.51,0,1.01,0,NA,NA,NA,NA,0,0,0
4521310,2004,Dunean,South Carolina,4158,18.79,NA,39.18,511,25319,59400,24.1,64.02,26.07,8.1,0.29,0.51,0,1.01,0,NA,NA,NA,NA,0,0,0
4521310,2005,Dunean,South Carolina,4050,14.02,NA,50.99,598,29857,83600,35.1,56.64,30.07,10.42,0,0,0,2.86,0,NA,NA,NA,NA,0,0,0
4521310,2006,Dunean,South Carolina,4050,14.02,NA,50.99,598,29857,83600,35.1,56.64,30.07,10.42,0,0,0,2.86,0,NA,NA,NA,NA,0,0,0
4521310,2007,Dunean,South Carolina,4050,14.02,NA,50.99,598,29857,83600,35.1,56.64,30.07,10.42,0,0,0,2.86,0,NA,NA,NA,NA,0,0,0
4521310,2008,Dunean,South Carolina,4050,14.02,NA,50.99,598,29857,83600,35.1,56.64,30.07,10.42,0,0,0,2.86,0,NA,NA,NA,NA,0,0,0
4521310,2009,Dunean,South Carolina,4050,14.02,NA,50.99,598,29857,83600,35.1,56.64,30.07,10.42,0,0,0,2.86,0,NA,NA,NA,NA,0,0,0
4521310,2010,Dunean,South Carolina,3671,20.04,700.94,46.07,750,32526,89900,36.2,52.44,34.73,10.16,0.3,0.3,0,2.02,0.05,222.55,17.89,2.55,31.75,0,0,0
4521310,2011,Dunean,South Carolina,4048,21.86,718.16,50.06,744,30938,86100,34.3,49.56,39.95,9.83,0,0.67,0,0,0,238.1,25.04,3.49,33.15,0,0,0
4521310,2012,Dunean,South Carolina,4048,21.86,737.16,50.06,744,30938,86100,34.3,49.56,39.95,9.83,0,0.67,0,0,0,198.23,23.26,3.16,26.89,0,0,0
4521310,2013,Dunean,South Carolina,4048,21.86,754.37,50.06,744,30938,86100,34.3,49.56,39.95,9.83,0,0.67,0,0,0,124.65,27.73,3.68,16.52,0,0,0
4521310,2014,Dunean,South Carolina,4048,21.86,770.81,50.06,744,30938,86100,34.3,49.56,39.95,9.83,0,0.67,0,0,0,250.15,9.9,1.28,32.45,0,0,0
4521310,2015,Dunean,South Carolina,4048,21.86,NA,50.06,744,30938,86100,34.3,49.56,39.95,9.83,0,0.67,0,0,0,NA,NA,NA,NA,0,0,0
4521310,2016,Dunean,South Carolina,4048,21.86,NA,50.06,744,30938,86100,34.3,49.56,39.95,9.83,0,0.67,0,0,0,NA,NA,NA,NA,0,0,0
4521985,2000,Easley,South Carolina,17754,10.91,NA,31.7,505,38204,97900,24.3,83.98,11.73,2.82,0.12,0.5,0.02,0.72,0.11,NA,NA,NA,NA,0,0,0
4521985,2001,Easley,South Carolina,17754,10.91,NA,31.7,505,38204,97900,24.3,83.98,11.73,2.82,0.12,0.5,0.02,0.72,0.11,NA,NA,NA,NA,0,0,0
4521985,2002,Easley,South Carolina,17754,10.91,NA,31.7,505,38204,97900,24.3,83.98,11.73,2.82,0.12,0.5,0.02,0.72,0.11,NA,NA,NA,NA,0,0,0
4521985,2003,Easley,South Carolina,17754,10.91,NA,31.7,505,38204,97900,24.3,83.98,11.73,2.82,0.12,0.5,0.02,0.72,0.11,NA,NA,NA,NA,0,0,0
4521985,2004,Easley,South Carolina,17754,10.91,NA,31.7,505,38204,97900,24.3,83.98,11.73,2.82,0.12,0.5,0.02,0.72,0.11,NA,NA,NA,NA,0,0,0
4521985,2005,Easley,South Carolina,19865,7.52,NA,32.47,657,46870,133800,25.7,82.63,9.71,4.82,0.41,1.24,0,1.2,0,NA,NA,NA,NA,0,0,0
4521985,2006,Easley,South Carolina,19865,7.52,NA,32.47,657,46870,133800,25.7,82.63,9.71,4.82,0.41,1.24,0,1.2,0,NA,NA,NA,NA,0,0,0
4521985,2007,Easley,South Carolina,19865,7.52,NA,32.47,657,46870,133800,25.7,82.63,9.71,4.82,0.41,1.24,0,1.2,0,NA,NA,NA,NA,0,0,0
4521985,2008,Easley,South Carolina,19865,7.52,NA,32.47,657,46870,133800,25.7,82.63,9.71,4.82,0.41,1.24,0,1.2,0,NA,NA,NA,NA,0,0,0
4521985,2009,Easley,South Carolina,19865,7.52,2685.09,32.47,657,46870,133800,25.7,82.63,9.71,4.82,0.41,1.24,0,1.2,0,364.11,24.03,0.89,13.56,0,0,0
4521985,2010,Easley,South Carolina,19993,8.09,2737.41,34.73,716,42142,133300,30.1,80.6,11.3,5.58,0.14,0.77,0.02,1.48,0.12,732.03,137.26,5.01,26.74,0,0,0
4521985,2011,Easley,South Carolina,20374,10.26,2769.27,37.42,697,41336,136900,29.3,79.1,13.1,4.5,0.19,0.94,0.39,1.75,0.03,756.14,164.06,5.92,27.3,0,0,0
4521985,2012,Easley,South Carolina,20374,10.26,2798.41,37.42,697,41336,136900,29.3,79.1,13.1,4.5,0.19,0.94,0.39,1.75,0.03,726.74,188.6,6.74,25.97,0,0,0
4521985,2013,Easley,South Carolina,20374,10.26,2832.25,37.42,697,41336,136900,29.3,79.1,13.1,4.5,0.19,0.94,0.39,1.75,0.03,714.74,179.29,6.33,25.24,0,0,0
4521985,2014,Easley,South Carolina,20374,10.26,2862.1,37.42,697,41336,136900,29.3,79.1,13.1,4.5,0.19,0.94,0.39,1.75,0.03,724.91,173.71,6.07,25.33,0,0,0
